intervention,location,label,amount_fin,has_agreement,agreement_label,agreement_date,instability_type,location_label,region,province,lat,long
http://dati.isprambiente.it/id/ihi/intervention/260/07,http://dati.isprambiente.it/id/place/83048,Opere di difesa costiera (così modificato da DM 24/07/13),400000.00,http://dati.isprambiente.it/id/ihi/agreement/260/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Alluvione,Messina,sicilia,messina,38.1911219397439,15.5106353413358
http://dati.isprambiente.it/id/ihi/intervention/09ir878/g1,http://dati.isprambiente.it/id/place/45003,Realizzazione alveo di magra del torrente Carrione fino al Ponte RFI,4023385.72,http://dati.isprambiente.it/id/ihi/agreement/09ir878/g1,AP-int Toscana VI 12/02/2021,2021-02-11,Alluvione,Carrara,toscana,massa-carrara,44.0907439652277,10.1328177623989
http://dati.isprambiente.it/id/ihi/intervention/ag002b/10,http://dati.isprambiente.it/id/place/84007,Interventi di consolidamento del centro abitato,600000.00,http://dati.isprambiente.it/id/ihi/agreement/ag002b/10,AP Sicilia 30/03/2010,2010-03-30,Non definito,Caltabellotta,sicilia,agrigento,37.559134785359,13.2258752368556
http://dati.isprambiente.it/id/ihi/intervention/111/08,http://dati.isprambiente.it/id/place/35040,Opere di sistemazione del versante,150000.00,http://dati.isprambiente.it/id/ihi/agreement/111/08,DM 26/11/2007 (DEC/DDS/2007/1081 - 2°P. Strat.),2007-11-26,Frana,Scandiano,emilia-romagna,reggio-nellemilia,44.598800337671,10.6899139471885
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0072/xm,http://dati.isprambiente.it/id/place/64006,RIPRISTINO DI UN FOSSO DI GUARDIA LATERALE AD UNA STRADA,432000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0072/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Alluvione,Atripalda,campania,avellino,40.9116553416182,14.836777929552
http://dati.isprambiente.it/id/ihi/intervention/417/09,http://dati.isprambiente.it/id/place/83033,OPERE DI CONSOLIDAMENTO A SALVAGUARDIA SS 113,500000.00,http://dati.isprambiente.it/id/ihi/agreement/417/09,DM 27/11/2008 (DDS/DEC/2008/0913),2008-11-27,Non definito,Gioiosa Marea,sicilia,messina,38.1647314191636,14.9249829464803
http://dati.isprambiente.it/id/ihi/intervention/448/99,http://dati.isprambiente.it/id/place/69073,SIST. Frana: INTERVENTI PER IL CONSOLIDAMENTO E LA SIST. DELL´ABITATO.,413165.52,http://dati.isprambiente.it/id/ihi/agreement/448/99,DPCM 21/12/1999 (DSTN/2/27769),1999-12-21,Frana,Roccamontepiano,abruzzo,chieti,42.2542546092304,14.1185785693554
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2476/xm,http://dati.isprambiente.it/id/place/73015,CANALE PATEMISCO*VIA FERRARA*REALIZZAZIONE CANALE IMMISSIONE ACQUE NEL FIUME PATEMISCO,5000000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2476/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Massafra,puglia,taranto,40.5977507127228,17.1164638583957
http://dati.isprambiente.it/id/ihi/intervention/lc065a/10,http://dati.isprambiente.it/id/place/97034,Regimazione idraulica sul torrente Nesolio (Opere di regimazione idraulica),135000.00,http://dati.isprambiente.it/id/ihi/agreement/lc065a/10,AP Lombardia 04/11/2010,2010-11-04,Alluvione,Erve,lombardia,lecco,45.823403517632,9.45433587020347
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2623/xm,http://dati.isprambiente.it/id/place/88012,"AUMENTO DEL LIVELLO DI RESILIENZA AL RISCHIO IDRAULICO E RIPRISTINO DELLE STRUTTURE DEI TERRAZZAMENTI A SEGUITO DI CALAMITA NATURALI, LUNGO L VIA GIROLAMO GIARDINA - VITTORIA*VIA GIROLAMO GIARDINA*AUMENTO DEL LIVELLO DI RESILIENZA AL RISCHIO IDRAULICO E",995000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2623/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Vittoria,sicilia,ragusa,36.9269844951618,14.4402145622182
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2585/xm,http://dati.isprambiente.it/id/place/82028,CONTRADA MASTRODICASE*CONTRADA MASTRODICASE*SISTEMAZIONE IDRAULICA DEL TORRENTE SITO IN C/DA MASTRODICASE PER LA MITIGAZIONE DEL RISCHIO GEOMORFOLOGICO,650000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2585/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Cerda,sicilia,palermo,37.9052345061633,13.8411595623007
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1363/xm,http://dati.isprambiente.it/id/place/58104,MITIGAZIONE DEL RISCHIO IDROGEOLOGICO DERIVANTE DALL?ESONDAZIONE DEL CANALE DI RACCOLTA ACQUE DI VIA TIBURTINA CON ELIMINAZIONE DELL?INGHIOTTITOIO SITO IN VILLA ADRIANA DI TIVOLI*VIA TIBURTINA VALERIA*INTERVENTI DI MESSA IN SICUREZZA DI AREE URBANE SOGGE,998000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1363/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Tivoli,lazio,roma,41.9570317546639,12.7845548283348
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2829/xm,http://dati.isprambiente.it/id/place/24008,STRADE COMUNALI DIVERSE*STRADE COMUNALI DIVERSE*INTERVENTI DI RIPRISTINO A SEGUITO DI EVENTI DI NATURA IDROGEOLOGICA,100000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2829/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Arzignano,veneto,vicenza,45.5271838383651,11.3332473253533
http://dati.isprambiente.it/id/ihi/intervention/091/08,http://dati.isprambiente.it/id/place/36013,Lavori di sistemazione idraulica del Rio Corlo e corsi d´acqua minori,100000.00,http://dati.isprambiente.it/id/ihi/agreement/091/08,DM 26/11/2007 (DEC/DDS/2007/1081 - 2°P. Strat.),2007-11-26,Alluvione,Fiorano Modenese,emilia-romagna,modena,44.5304668917869,10.8258763884848
http://dati.isprambiente.it/id/ihi/intervention/11ir296/g1,http://dati.isprambiente.it/id/place/42002,OPERE DI TUTELA AMBIENTALE DELLA FALESIA DI ANCONA - MESSA IN SICUREZZA TRATTO ZONA CARDETO,2600000.00,http://dati.isprambiente.it/id/ihi/agreement/11ir296/g1,Del CIPE 35 Piano Nazionale 24/07/2019,2019-07-24,Frana,Ancona,marche,ancona,43.5727113151242,13.4918590189306
http://dati.isprambiente.it/id/ihi/intervention/09ir771/g1,http://dati.isprambiente.it/id/place/51004,RIPRISTINO OFFICIOSITA' IDRAULICA NEI CORSI D'ACQUA DEL BACINO ALTO VALDARNO,1820289.84,http://dati.isprambiente.it/id/ihi/agreement/09ir771/g1,AP-int Toscana IV 30/04/2019,2019-08-12,Alluvione,Bibbiena,toscana,arezzo,43.7307530202609,11.8487418644903
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2773/xm,http://dati.isprambiente.it/id/place/54052,CASTELLO DI ROSCETO*CASTELLO ROSCETO*INTERVENTI DI MITIGAZIONE DEL RISCHIO IDROGEOLOGICO - BONIFICA DEL DISSESTO DEL VERSANTE OCCIDENTALE DEL RILIEVO COLLINARE DEL CASTELLO DI ROSCETO,310000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2773/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Todi,umbria,perugia,42.7666923292246,12.3995353470223
http://dati.isprambiente.it/id/ihi/intervention/pd056c/10,http://dati.isprambiente.it/id/place/28032,Riordino idraulico del Rio Chioro in località Facca,500000.00,http://dati.isprambiente.it/id/ihi/agreement/pd056c/10,AP Veneto 23/12/2010,2010-12-23,Alluvione,Cittadella,veneto,padova,45.660610682154,11.7586100906762
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1217/xm,http://dati.isprambiente.it/id/place/57005,VIA VILLE*VIA VILLE*MITIGAZIONE RISCHIO IDROGEOLOGICO PER FRANE LUNGO VIA VILLE,995000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1217/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Belmonte in Sabina,lazio,rieti,42.3378759572716,12.8686643370741
http://dati.isprambiente.it/id/ihi/intervention/cb025a/10,http://dati.isprambiente.it/id/place/70040,"Consolidamento centro abitato. (Formazione di drenaggi superficiali e profondi, di gabbionate e/o muri di sostegno e di palificate.)",300000.00,http://dati.isprambiente.it/id/ihi/agreement/cb025a/10,AP Molise 02/05/2011,2011-05-02,Frana,Monacilioni,molise,campobasso,41.6197843733269,14.8195310531808
http://dati.isprambiente.it/id/ihi/intervention/298/08,http://dati.isprambiente.it/id/place/81017,Lavori di consolidamento,750000.00,http://dati.isprambiente.it/id/ihi/agreement/298/08,DM 26/11/2007 (DEC/DDS/2007/1081 - 2°P. Strat.),2007-11-26,Non definito,Salaparuta,sicilia,trapani,37.7561189599679,12.978894333254
http://dati.isprambiente.it/id/ihi/intervention/pz019b/10,http://dati.isprambiente.it/id/place/76024,"Opere di contenimento e mitigazione del rischio idirogeologico; gabbionate, drenaggi",100000.00,http://dati.isprambiente.it/id/ihi/agreement/pz019b/10,AP Basilicata 14/12/2010,2010-12-14,Frana,Castelmezzano,basilicata,potenza,40.5315094207156,16.0232527639444
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0207/xm,http://dati.isprambiente.it/id/place/70076,MESSA IN SICUREZZA DELLE AREE A RISCHIO IDROGEOLOGICO DELLA BORGATA PIETRONERI,1000000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0207/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Non definito,Spinete,molise,campobasso,41.5450886634812,14.4832338324297
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2423/xm,http://dati.isprambiente.it/id/place/71010,MESSA IN SICUREZZA AREA CENTRO URBANO RICADENTE IN ZONA AD ALTO RISCHIO IDROGEOLOGICO - SISTEMA DI SMALTIMENTO ACQUE REFLUE BIANCHE.*AREA CENTRO URBANO*MESSA IN SICUREZZA AREA CENTRO URBANO RICADENTE IN ZONA AD ALTO RISCHIO IDROGEOLOGICO - SISTEMA DI SMA,317000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2423/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Carapelle,puglia,foggia,41.3654168255875,15.7039541266632
http://dati.isprambiente.it/id/ihi/intervention/nu015a/10,http://dati.isprambiente.it/id/place/91091,"Intervento di consolidamento idrogeologicoRealizzazione di disgaggi, posizionamento barriere paramassi, rete armata in aderenza",500000.00,http://dati.isprambiente.it/id/ihi/agreement/nu015a/10,AP Sardegna 23/12/2010,2010-12-23,Frana,Tiana,sardegna,nuoro,40.0705543429386,9.14109117247102
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0340/xm,http://dati.isprambiente.it/id/place/79099,AREA IN FRANA NELLA FRAZIONE MERCURI*LOC. MERCURI*MITIGAZIONE DEL RISCHIO IDROGEOLOGICO DELL?AREA IN FRANA NELLA FRAZIONE MERCURI,300000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0340/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Platania,calabria,catanzaro,39.0143855669373,16.3022073915354
http://dati.isprambiente.it/id/ihi/intervention/06ir187/g1,http://dati.isprambiente.it/id/place/30046,Rialzo del ponte stradale in corrispondenza dell'abitato di Latisana e S. Michele al Tagliamento,18000000.00,http://dati.isprambiente.it/id/ihi/agreement/06ir187/g1,AP-int Friuli Venezia Giulia II 15/02/2018,2018-03-13,Alluvione,Latisana,friuli-venezia-giulia,udine,45.7447081992407,13.0354396031888
http://dati.isprambiente.it/id/ihi/intervention/me209b/10,http://dati.isprambiente.it/id/place/83018,Centro abitato di Condrò: 3 dissesti 1) periferia nord in prossimità dell'imbocco della SP 65; 2) a monte della SP 65; 3) periferia est C.da Ariella,1200000.00,http://dati.isprambiente.it/id/ihi/agreement/me209b/10,AP-int Sicilia II 28/10/2014,2014-10-28,Frana,Condrò,sicilia,messina,38.1768650053872,15.3244596308369
http://dati.isprambiente.it/id/ihi/intervention/517/09,http://dati.isprambiente.it/id/place/78154,Cosolidamento costone rione Santa Maria,600000.00,http://dati.isprambiente.it/id/ihi/agreement/517/09,DM 27/11/2008 (DDS/DEC/2008/0912),2008-11-27,Frana,Villapiana,calabria,cosenza,39.8276357385694,16.4798249509894
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0229/xm,http://dati.isprambiente.it/id/place/77029,MANUTENZIONE STRAORDINARIA  SPONDE TORRENTE PESCOGROSSO,910000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0229/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Alluvione,Tursi,basilicata,matera,40.2687149531242,16.4344531706118
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1889/xm,http://dati.isprambiente.it/id/place/70023,INTERVENTI DI MITIGAZIONI DEL RISCHIO E RIPRISTINO DAI FENOMENI DI DISSESTO DELL  ALVEO E DELL  AREA A MARGINE DEL TORRENTE SCARAFONE*SCARAFONE*DIFESA DEL SUOLO E SPONDALI  DELL  ALVEO E DELL  AREA A MARGINE DEL TORRENTE SCARAFONE,479127.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1889/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Ferrazzano,molise,campobasso,41.5283418410195,14.6824703610894
http://dati.isprambiente.it/id/ihi/intervention/vc221a/10,http://dati.isprambiente.it/id/place/2016,"SISTEMAZIONE FRANA A MONTE STRADA COMUNALE DELLA CREMOSINA, IN LOC. CESOLO  (OPERE DI CONSOLIDAMENTO ATTIVO E REGIMAZIONE ACQUE)",150000.00,http://dati.isprambiente.it/id/ihi/agreement/vc221a/10,AP Piemonte 17/11/2010,2010-11-17,Frana,Borgosesia,piemonte,vercelli,45.73218164531,8.24991980305396
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0728/xm,http://dati.isprambiente.it/id/place/64045,CONSOLIDAMENTO DEL COSTONE IN DESTRA IDROGRAFICA DEL VALLONE FONTANA.*VIA FONTANA*MESSA IN SICUREZZA DEL COSTONE CON LAVORI STRUTTURALI E OPERE IN CEMENTO ARMATO E INGEGNERIA NATURALISTICA,425000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0728/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Luogosano,campania,avellino,40.987805616774,14.9983596207804
http://dati.isprambiente.it/id/ihi/intervention/pt073a/10,http://dati.isprambiente.it/id/place/47015,"Manutenzione briglia esistente, ripristino sponda dx, ricalibratura alveo con rimozione del materiale per ripristino dei flussi",90000.00,http://dati.isprambiente.it/id/ihi/agreement/pt073a/10,AP Toscana 03/11/2010,2010-11-03,Alluvione,Piteglio,toscana,pistoia,44.0228295825375,10.7610204973258
http://dati.isprambiente.it/id/ihi/intervention/325/09,http://dati.isprambiente.it/id/place/71016,Consolidamento frana in località Porta del Pozzo,1100000.00,http://dati.isprambiente.it/id/ihi/agreement/325/09,DM 10/11/2008 (DDS/DEC/2008/0855 - Ann. 2008),2008-11-10,Frana,Castelluccio Valmaggiore,puglia,foggia,41.3528235005763,15.2098289282993
http://dati.isprambiente.it/id/ihi/intervention/ot021a/10,http://dati.isprambiente.it/id/place/91085,Adeguamento canali nella frazione di La Caletta  (intervento aggiunto in Comitato Indirizzo e controllo del 4-12-2014),1240000.00,http://dati.isprambiente.it/id/ihi/agreement/ot021a/10,AP-int Sardegna II 03/12/2013,2013-12-03,Alluvione,Siniscola,sardegna,nuoro,40.541669659462,9.71641024069993
http://dati.isprambiente.it/id/ihi/intervention/461/09,http://dati.isprambiente.it/id/place/80009,Mitigazione rischio frana dell´abitato della frazione Pardesca,400000.00,http://dati.isprambiente.it/id/ihi/agreement/461/09,DM 27/11/2008 (DDS/DEC/2008/0912),2008-11-27,Frana,Bianco,calabria,reggio-di-calabria,38.0744700801328,16.1310032542287
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0059/xm,http://dati.isprambiente.it/id/place/69074,COMPLETAMENTO MITIGAZIONE RISCHIO IDROGEOLOGICO CENTRO STORICO*VIA CESARE BATTISTI*COMPLETAMENTO MITIGAZIONE RISCHIO IDROGEOLOGICO CENTRO STORICO,950000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0059/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Rocca San Giovanni,abruzzo,chieti,42.2591544957144,14.4456018893416
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2442/xm,http://dati.isprambiente.it/id/place/75005,MESSA IN SICUREZZA DEL MURO DI SOSTEGNO LUNGO LA S.P. 358 VIA CRISTOFORO COLOMBO CHE HA RILEVANTI PROBLEMATICHE DI DISSESTO CAUSATO DAL PERSISTENTE STATO IDROGEOLOGICO E IDROGEOMORFOLOGICO DELL  AREA*VIA C. COLOMBO - S.P. 358 MARINA DI ANDRANO*CONSOLIDAM,494600.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2442/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Andrano,puglia,lecce,39.9884256512348,18.3460139414312
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2564/xm,http://dati.isprambiente.it/id/place/83066,LAVORI URGENTI PER IL CONVOGLIAMENTO DELLE ACQUE METEORICHE NEL TRATTO COMPRESO TRA LA VIA T. NATOLI ED IL TORRENTE MONTAGNAREALE PER ELIMINAZIONE DEL RISCHIO IDRAULICO E DEI FENOMENI DI ALLAGAMENTO DELL?ABITATO URBANO LOCALITA PATTI MARINA.*TRATTO COMPR,997764.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2564/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Patti,sicilia,messina,38.1206383873018,14.9979670437388
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1814/xm,http://dati.isprambiente.it/id/place/43029,VIA DIASCHI*VIA DIASCHI*RIPRISTINO INFRASTRUTTURA STRADALE DI VIA DIASCHI A SEGUITO DI CALAMITA   NATURALI,50000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1814/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Montefano,marche,macerata,43.4112885164739,13.4183689024902
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0274/xm,http://dati.isprambiente.it/id/place/109013,"CONSOLIDAMENTO, BONIFICA E SISTEMAZIONE DEL DISSESTO IDROGEOLOGICO",900000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0274/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Frana,Montappone,marche,fermo,43.1369924477641,13.4609842315939
http://dati.isprambiente.it/id/ihi/intervention/ms035a/10,http://dati.isprambiente.it/id/place/45005,Consolidamento frana in loc. Torsana,215000.00,http://dati.isprambiente.it/id/ihi/agreement/ms035a/10,AP Toscana 03/11/2010,2010-11-03,Frana,Comano,toscana,massa-carrara,44.3099511137964,10.1337882228456
http://dati.isprambiente.it/id/ihi/intervention/mn098a/10,http://dati.isprambiente.it/id/place/20048,Sistemazione alveo del canale Tartaro Fuga in fregio alla S.P. Postumia  (Opere di regimazione idraulica),80000.00,http://dati.isprambiente.it/id/ihi/agreement/mn098a/10,AP Lombardia 04/11/2010,2010-11-04,Alluvione,Redondesco,lombardia,mantova,45.1725191549691,10.5174086982933
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1008/xm,http://dati.isprambiente.it/id/place/65116,COSTONE ROCCIOSO SS. 18 SALERNO - VIETRI SUL MARE*VIA SS. 18 SALERNO - VIETRI SUL MARE*LAVORI DI MESSA IN SICUREZZA DEL COSTONE ROCCIOSO SS. 18 SALERNO_VIETRI SUL MARE - 1? STRALCIODI VIA LIGEA - 1? STRALCIO,980000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1008/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Salerno,campania,salerno,40.6892274972741,14.804088519597
http://dati.isprambiente.it/id/ihi/intervention/531/09,http://dati.isprambiente.it/id/place/79034,"Lavori consolidamento ""Rione Vallonata""",400000.00,http://dati.isprambiente.it/id/ihi/agreement/531/09,DM 27/11/2008 (DDS/DEC/2008/0912),2008-11-27,Frana,Cortale,calabria,catanzaro,38.8532551012722,16.4167114493968
http://dati.isprambiente.it/id/ihi/intervention/na025c/10,http://dati.isprambiente.it/id/place/63015,Intervento di riduzione dell´erosione dei versanti e opere di contenimento e accumulo del materiale solido proveniente dal bacino idrografico afferente,8326621.32,http://dati.isprambiente.it/id/ihi/agreement/na025c/10,AP Campania 12/11/2010,2010-11-12,Alluvione,Carbonara di Nola,campania,napoli,40.8717684662606,14.5757404781148
http://dati.isprambiente.it/id/ihi/intervention/392/99,http://dati.isprambiente.it/id/place/58069,CONSOLIDAMENTO IN LOC. MONTE S. PIETRO,309874.14,http://dati.isprambiente.it/id/ihi/agreement/392/99,DPCM 21/12/1999 (DSTN/2/27774),1999-12-21,Frana,Nazzano,lazio,roma,42.2252625822603,12.5961015635451
http://dati.isprambiente.it/id/ihi/intervention/18ir735/g1,http://dati.isprambiente.it/id/place/101010,Lavori di manutenzione e ripristino rete idrografica fascia costiera prov. Crotone,1200000.00,http://dati.isprambiente.it/id/ihi/agreement/18ir735/g1,Del CIPE 35 Piano Nazionale 24/07/2019,2019-07-24,Alluvione,Crotone,calabria,crotone,39.0657780237759,17.0512158903069
http://dati.isprambiente.it/id/ihi/intervention/344/99,http://dati.isprambiente.it/id/place/42018,"RIAPERTURA CAMPATE PONTE, SISTEMAZIONE ALVEO E ARGINI, RIPROFILATURA DELLA FOCE.",516456.90,http://dati.isprambiente.it/id/ihi/agreement/344/99,DPCM 21/12/1999 (DSTN/2/27776),1999-12-21,Alluvione,Falconara Marittima,marche,ancona,43.6211830145303,13.3740972862981
http://dati.isprambiente.it/id/ihi/intervention/05ir345/g1,http://dati.isprambiente.it/id/place/24060,Estensione dell’opera di invaso di Montebello Vicentino a servizio del torrente Chiampo. Stralcio 2,11000000.00,http://dati.isprambiente.it/id/ihi/agreement/05ir345/g1,Piano 2021 Veneto DM 512 03/12/2021,2021-12-03,Alluvione,Montebello Vicentino,veneto,vicenza,45.4540071768272,11.3765645284053
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2227/xm,http://dati.isprambiente.it/id/place/4152,LAVORI DI SISTEMAZIONE IDROGEOLOGICA RIO ROSTAGNO E REALIZZAZIONE MANUFATTO DI LAMINAZIONE II LOTTO*LOC. ROSTAGNI*LAVORI DI SISTEMAZIONE IDROGEOLOGICA RIO ROSTAGNO E REALIZZAZIONE MANUFATTO DI LAMINAZIONE II LOTTO,405000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2227/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Novello,piemonte,cuneo,44.5939693704855,7.92309067283372
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0796/xm,http://dati.isprambiente.it/id/place/62031,SISTEMAZIONE IDROGEOLOGICA DI TRATTI DEL TORRENTE ZUCARIELLO (LOCALITA PIANA DEI MATTI) E DEL VALLONE MONTAGNA.*VIA KENNEDY*SISTEMAZIONE IDROGEOLOGICA DI TRATTI DEL TORRENTE ZUCARIELLO (LOCALITA PIANA DEI MATTI) E DEL VALLONE MONTAGNA.,999989.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0796/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Foiano di Val Fortore,campania,benevento,41.348009643471,14.94887359847
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0129/xm,http://dati.isprambiente.it/id/place/65090,TRATTASI DI MESSA IN SICUREZZA DEL VALLONE POSTO A CONFINE CON IL COMUNE DI BARONISSI MEDIANTE RIQUALIFICAZIONE DEI VERSANTI E DEL CANALE DI SCOLO DELLE ACQUE METEORICHE PROVENIENTI DALLE SOVRASTANTI MONTAGNE,600000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0129/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Non definito,Pellezzano,campania,salerno,40.7221226002572,14.7453555200481
http://dati.isprambiente.it/id/ihi/intervention/18ir590/g1,http://dati.isprambiente.it/id/place/80075,Messa in sicurezza area a rischio idrogeologico Località Piana o Cuzzupodi\	,87374.52,http://dati.isprambiente.it/id/ihi/agreement/18ir590/g1,Fondo_Prog_Calab III_DD 223 06/12/2021,2021-12-06,Frana,San Pietro di Caridà,calabria,reggio-di-calabria,38.4724645587597,16.1793766351376
http://dati.isprambiente.it/id/ihi/intervention/03ir424/g1,http://dati.isprambiente.it/id/place/14060,Sistemazione idraulica Valle delle Soville e riqualificazione ambientale discarica Verzedo,610000.00,http://dati.isprambiente.it/id/ihi/agreement/03ir424/g1,AP-int Lombardia IV 08/10/2020,2020-10-08,Alluvione,Sondalo,lombardia,sondrio,46.3305413266543,10.3702904494469
http://dati.isprambiente.it/id/ihi/intervention/107/06,http://dati.isprambiente.it/id/place/42037,"opere di sostegno, palificate, drenaggi",1200000.00,http://dati.isprambiente.it/id/ihi/agreement/107/06,DM 22/12/2004 (DS/2004/00626 - 10° stralcio),2004-12-22,Frana,Poggio San Marcello,marche,ancona,43.5053024823824,13.0636179858382
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0998/xm,http://dati.isprambiente.it/id/place/65099,VIA FLAVIO GIOIA*VIA FLAVIO GIOIA*INTERVENTO DI MESSA IN SICUREZZA DEL TERRITORIO A RISCHIO IDRAULICO LUNGO LA STRADA VIA FLAVIO GIOIA,999000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0998/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Pontecagnano Faiano,campania,salerno,40.6265946640059,14.8869647379548
http://dati.isprambiente.it/id/ihi/intervention/17ir294/g1,http://dati.isprambiente.it/id/place/76054,INTERVENTO DI CONSOLIDAMENTO ZONA NORD DELL'ABITATO,145920.60,http://dati.isprambiente.it/id/ihi/agreement/17ir294/g1,Fondo_prog_Basilicata_I_DD_264_del_28/06/2019,2019-06-28,Frana,Nemoli,basilicata,potenza,40.0677065274872,15.7963935209713
http://dati.isprambiente.it/id/ihi/intervention/210/07,http://dati.isprambiente.it/id/place/4152,Sistemazione idrogeologica rio Rostagno e realizzazione di manufatto di laminazione delle piene,300000.00,http://dati.isprambiente.it/id/ihi/agreement/210/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Alluvione,Novello,piemonte,cuneo,44.5939693704855,7.92309067283372
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2796/xm,http://dati.isprambiente.it/id/place/25029,SISTEMAZIONE E RIFACIMENTO MURI D  ALA E DI SOSTEGNO IN LOCALITA REFOS.*LOCALITA REFOS*SISTEMAZIONE E RIFACIMENTO MURI D  ALA E DI SOSTEGNO IN LOCALITA REFOS E REGIMAZIONE ACQUE METEORICHE ED OPERE PER LA SICUREZZA STRADALE.,96000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2796/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Limana,veneto,belluno,46.0705725038673,12.2242962359027
